,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
9,14072306,6477638,556,6,1.0,116,北***,关于管控期间上海办理进度暂停的问题求助,为了语言班和后续申请，我于2022年3月30日在嘉定出入境管理局提交了办理申请，被告知上海出入境管理总局在3月26日进入了无限期封控状...,1649484388,101.93.39.*,待回复,待回复,未交办,0,0,上海市市长龚正,求助,治安,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1649489789, 上海市,,,False,2022-04-09
0,14071072,3250884,2022,6,12.0,0,聆***,集中隔离问题反馈,尊敬的领导您好，本人于3月26和妻子从上海乘坐高铁返回老家洋县养伤，出站现场登记做核酸检测，被集中隔离到湖光轩酒店，原定7天集中隔离7...,1649476331,1.81.148.*,已办理,已办理,未交办,0,0,洋县县委书记,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1649578705, 陕西省 汉中市,,,False,2022-04-09
1,14071004,6477130,556,2,7.0,0,J***,上海自忠路动迁投诉无门,领导好我是家住自忠路某弄某号的普通百姓，我的情况是2021年6月前后自忠路的房屋已经被封，我们一家人已经在外租房9个月了，每月房租5000多元，而动迁补偿款迟迟不到位，我已经在借钱交房租了。此事反映给...,1649476008,101.86.206.*,待回复,待回复,未交办,0,0,上海市市长龚正,投诉,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1649557272, 上海市,,,False,2022-04-09
2,14070850,6370939,555,2,11.0,0,W***,上海松江区星晨幼儿园拖欠工资不发,本人于2022年2月11日至2022年3月11日在上海松江星晨幼儿园工作，自2022年2月开始<label style='color:...,1649475132,58.39.5.*,待回复,待回复,未交办,0,0,上海市委书记李强,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1649559693, 上海市,,,False,2022-04-09
3,14070247,3009734,811,6,11.0,0,W***,2020年邯郸市人才引进政策何时能落实,领导您好，我老婆是天津大学硕士研究生，2020年参加邯郸市人才引进并录用，根据邯郸人才引进政策，配偶在其他工作单位的，有关部门负责协调至邯郸对口单位，我目前在<label style='color:r...,1649471613,58.243.254.*,待回复,待回复,未交办,0,1,邯郸市委书记张维亮,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1649580919, 安徽省 合肥市,,,False,2022-04-09
4,14070153,6476518,4075,2,4.0,0,H***,银城月鹭府项目,本人在上海工作，因为近期疫情严重公司效益不好面临失业风险，且经与多方确认，月鹭府将比合同上约定的日期（5月10号）延期三个月以上交付。...,1649471089,101.228.150.*,已办理,已办理,线上交办,0,0,溧水区委书记,投诉,企业,客户端,,,,,0,1,,,,,,,0,0,1649582245, 上海市,,,False,2022-04-09
5,14069697,1552630,555,1,12.0,0,@***,接种新冠疫苗的咨询,现在上海处于抗疫关键时刻，询问在此期间需要打新冠疫苗怎么办？,1649468555,101.84.54.*,待回复,待回复,未交办,0,0,上海市委书记李强,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1649489789, 上海市,,,False,2022-04-09
6,14069601,2167047,556,5,2.0,116,运***,几点抗疫小建议,"本人是一位南京市民，看到上海疫情，牵动我们全国人民的心
1.要让上海...",1649467755,180.111.132.*,已办理,已办理,未交办,0,0,上海市市长龚正,建言,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1649489789, 江苏省 南京市,,,False,2022-04-09
7,14069392,6476329,5069,5,,0,琪***,关于疫情防控新举措的建议书,建议二：目前国家应该没有无症状感染者自行咽拭子的数据准确率有多高，目前上海有可以测试的基础，请速对此开展数据测试，只要高于60%额准确...,1649466426,222.209.154.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,手机浏览器,,,,,0,1,,,,,,,0,0,1649510618, 四川省 成都市,,,False,2022-04-09
8,14069334,3298043,555,5,12.0,116,Z***,建议成立物资保供组,比如货运司机组，在外地物资车送到转运区，原司机下车，组织好一批在上海内的司机，驾车送至市内。待卸货后再将车开回，在转运区消杀后检查车子...,1649466046,36.18.46.*,已办理,已办理,未交办,0,1,上海市委书记李强,建言,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1649489789, 浙江省 杭州市,,,False,2022-04-09
9,14069180,6339397,2556,2,7.0,0,小***,专区医院旁小路施工围挡了就一米宽,从上海路到专区医院的小路，去年棚改拆房了施工围挡占用了道路，现在马路就一米宽。长期来往行人很多，过路都困难。现在该拆的也拆了一年多了，...,1649465014,39.144.227.*,已办理,已办理,未交办,0,0,汇川区委书记,投诉,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1649639178, 北京市,,,False,2022-04-09
0,14068936,6476111,1029,2,7.0,0,乐***,瑶海区淮南路建设为何遥遥无期，沿途居民苦不堪,一直听有关部门说和上海铁路局产权移交中，到底有什么结果呢？希望抓紧推进，让老百姓真真正正有获得感和幸福感，不能年复一年的拖下去了，拜托,1649462914,58.243.254.*,待回复,待回复,未交办,0,1,合肥市委书记虞爱华,投诉,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1649566449, 安徽省 合肥市,,,False,2022-04-09
1,14068786,6475267,555,6,12.0,116,胡***,上海求医，请求将随申办黄码调整为绿码,因父亲病情严重，急需手术，九院解封就要赶往上海，请求相关部门尽快将随申办黄码转为绿码，谢谢！！！,1649461507,36.152.75.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1649489789, 北京市,,,False,2022-04-08
2,14068602,6475968,962,6,11.0,0,W***,拖欠工资,尊敬的领导您好，本人在上海市宝山区大场镇华灵路随扬手工包子店上班从事面点工作，自2021年7月1日到2021年8月16日，拖欠工资壹万...,1649459802,183.195.42.*,待回复,待回复,未交办,0,0,宝山区区长高奕奕,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1649559693, 上海市,,,False,2022-04-08
3,14068029,5289827,555,6,12.0,116,c***,帮帮生命垂危的老人,李书记您好，我们是从安徽来沪看病的，3月6日至今一直在上海六院急诊住院，由于疫情等原因六院两楼之间处于封闭状态，主治医生也无法进入急诊...,1649443324,120.243.120.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1649489789, 北京市,,,False,2022-04-08
4,14067563,6325993,1338,6,12.0,0,W***,隔离费用过高,本人是3月30日从上海回昆明，一下飞机就被带到石林酒店隔离，下飞机时工作人员告诉我们隔离是免费的，但是到了酒店被告知308元/天，一共...,1649432612,112.115.174.*,已办理,已办理,未交办,0,0,昆明市市长刘佳晨,求助,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1649578705, 云南省 昆明市,,,False,2022-04-08
5,14067374,6475543,967,6,2.0,0,W***,团组织关系转接,您好，我的智慧团建上显示我的团组织关系在上海永联保安公司支部委员会，由于升学原因需要转出团组织，但那边一直无人审批。并且管理员的联系信...,1649431068,182.97.52.*,待回复,待回复,未交办,0,0,浦东新区区委书记朱芝松,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1649514160, 江西省 南昌市,,,False,2022-04-08
6,14065993,6399017,963,6,11.0,0,波***,应届生被恶意拖欠工资，多次讨薪无果，求帮助！,事情经过：我2021.12.6-2022.3.4任职于“上海掌尚智慧科技有限公司”的摄影师岗位，期间认真工作，离职时交接好了所有工作和...,1649422128,180.162.105.*,待回复,待回复,未交办,0,0,闵行区委书记陈宇剑,求助,就业,客户端,,,,,0,1,0.0,,,,,,0,1,1649559693, 上海市,,,False,2022-04-08
7,14065628,3823661,1175,5,2.0,0,陈***,民生生活的保障设施提议,尊敬十堰市委市政府领导你们好，我是一名茅箭区市民，有一个关于市民的民生生活配套设施提议，北京南路到火车站，冠城美丽方.汉城国宾府.百强生态城.大洋五洲，西到<label style='color:re...,1649420006,171.115.207.*,待回复,待回复,未交办,0,1,十堰市委书记胡亚波,建言,政务,微信小程序,,,,,0,1,1.0,,,,,,0,1,1649664629, 湖北省 武汉市,,,False,2022-04-08
8,14065390,2726712,556,6,2.0,0,读***,生活物资保障求助,我住在上海市宝山区一二八纪念路967弄27号居尚公寓，我们这里从4月1日开始封闭，希望政府能帮我们解决这个生活物资保障的问题。希望政府...,1649418665,116.237.255.*,待回复,待回复,未交办,0,0,上海市市长龚正,求助,政务,客户端,,,,,0,1,0.0,,,,,,0,1,1649489789, 上海市,,,False,2022-04-08
9,14064926,6474209,967,6,4.0,116,Z***,营养代餐食品支援上海抗疫,上海疫情牵动首都人民的心，近日有报道说上海的生活物资出现短缺现象，我...,1649415853,114.254.3.*,待回复,待回复,未交办,0,1,浦东新区区委书记朱芝松,求助,企业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1649489789, 北京市,,,False,2022-04-08
0,14064323,4726564,961,9,2.0,116,喵***,感恩政府，收到物资了谢谢,非常感谢政府，感谢你们，感谢所有奋斗在抗击疫情的工作者们，上海加油。,1649412167,124.79.242.*,待回复,待回复,未交办,0,0,宝山区委书记陈杰,感谢,政务,客户端,,,,,0,1,1.0,,,,,,0,1,1649489789, 上海市,,,False,2022-04-08
1,14064083,6473645,555,6,12.0,116,小***,寻求帮助,母亲患小细胞肺癌，医生给的治疗方案是化疗+免疫同步进行，免疫药英飞凡总部在上海，目前湖北已断药一周，<label style='col...,1649410861,223.104.122.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1649489789, 北京市,,,False,2022-04-08
2,14064082,1944858,555,2,5.0,0,夏***,退订酒店消费的问题,因个人住宿需要在智行app（上海蒜芽信息科技有限公司）订购酒店，app提示订购成功，也有短信通知，后智行联系我明确说明无法提供入住，经...,1649410857,125.75.239.*,待回复,待回复,未交办,0,0,上海市委书记李强,投诉,旅游,客户端,,,,,0,1,0.0,,,,,,0,1,1649514160, 甘肃省 陇南市,,,False,2022-04-08
3,14063577,2726511,969,5,2.0,116,y***,希望能参加志愿活动,领导您好，我是安徽六安的一名退伍军人，共产党员，在这个特殊时期，我想出一点力，做一些力所能及的事情，我在上海松江九亭,1649408283,39.144.105.*,待回复,待回复,未交办,0,0,松江区委书记程向民,建言,政务,客户端,,,,,0,1,,,,,,,0,0,1649489789, 北京市,,,False,2022-04-08
4,14062633,6472807,555,5,1.0,116,站***,请关注非商品房产权住户、居民的物资配送问题,"上海存在不同类型的出租房、居住房。
传统商品房由居委会管理，疫情期间居委会可阻止人力进行社区管理、物资配送。
但是对于长租公寓、商业公...",1649403924,117.143.160.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1649489789, 上海市,,,False,2022-04-08
5,14062458,3477161,555,5,10.0,116,为***,对外地援沪医疗队表示感谢的建议,最近这段时间上海疫情复杂严峻，从3月28日开始，各省、自治区、直辖市和人民解放军、武警部队都派医疗队来<label style='co...,1649403006,183.193.146.*,已办理,已一次评价,未交办,0,0,上海市委书记李强,建言,文娱,客户端,,,,,0,1,,,1.6,1.0,1.0,3.0,0,0,1649489789, 上海市,,,False,2022-04-08
6,14062338,3406308,1111,5,6.0,0,小***,建议书记关注莱山公交线网布局,"4.莱山区核心区域缺少核心公交场站，尤其是上海滩花园场站容量过小，远不能适应附近新兴小区客流增长的需要。

就以上问题，本人有以下建议...",1649402569,223.97.54.*,已办理,已办理,线上交办,0,0,烟台市委书记傅明先,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1649518121, 北京市,,,False,2022-04-08
7,14061231,6471886,4700,5,11.0,0,q***,建议调整天府英才计划范围,部分不符合该等条件的人士可能实质上符合该政策本意（拿上海来说，只要清华北大本科即可落户），如一位哈佛/北大本科学历因专业原因不必继续读...,1649396966,117.172.29.*,已办理,已办理,线下交办,0,0,天府新区党工委书记,建言,就业,客户端,,,,,0,1,,,,,,,0,0,1649518121, 四川省 成都市,,,False,2022-04-08
8,14061081,6226132,790,2,7.0,0,t***,装修垃圾清运费,你好区长，我是西青区大明道华城景苑盛和嘉园三期业主，我是在2015年8月31日收的房当时交了装修垃圾清运费531.4元，但2018年5月1日新来的上海...,1649396150,111.31.19.*,已办理,已办理,未交办,0,0,西青区区长殷学武,投诉,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1649517339, 天津市,,,False,2022-04-08
9,14060148,6471117,778,6,4.0,0,惊***,南开区舒适堡健身停业后会员费用没地退,"领导您好：
本人与21年11月份在舒适堡健身 南开东马路店续费健身年卡 金额3000元 还未使用就被告知健身房退出天津市场
上海总部统...",1649391357,218.69.133.*,已办理,已办理,线下交办,0,0,南开区区长孙剑楠,求助,企业,PC浏览器,,,,,0,1,,,,,,,0,0,1649516623, 天津市,,,False,2022-04-08
0,14059984,4903575,544,9,7.0,0,刘***,工资已经发了,我本人于年前发布的河北雄安新区雄东安置区上海宝冶欠工资的事，工资已经全部发放完毕。由于存在误解，本人回复不满意，特此证明已经了结，很满...,1649390421,27.128.55.*,已办理,已办理,未交办,0,0,河北省省长王正谱,感谢,城建,客户端,,,,,0,1,,,,,,,0,0,1649491460, 河北省 石家庄市,,,False,2022-04-08
1,14059096,4339189,539,5,6.0,0,地***,建议宣传废止地铁电扶梯左行右立等3条建议,"且上海、重庆等城市均已取消左行右立。
2、建议加强对地铁安检人员的宣传，对孕妇建议不要使用手持安检器扫描。有些安检人员扫描动作太大，很...",1649386964,124.127.144.*,已办理,已办理,线下交办,0,0,北京市委书记蔡奇,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1649491022, 北京市,,,False,2022-04-08
2,14058616,6438395,555,6,14.0,0,温***,不予退款,"尊敬的领导
    您好
    我于2021年的11月份，报名掌门优课（上海掌小门教育科技有限公司）的高三物理敏思春季系统班和寒假敏...",1649385372,183.202.13.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,教育,客户端,,,,,0,1,0.0,,,,,,0,1,1649409566, 山西省 运城市,,,False,2022-04-08
3,14058298,1555344,2542,6,7.0,0,机***,求助,尊敬的领导，我于2021年6月租赁一台轮式挖掘机给中铁上海局龙洞堡外环路一标用于人行道建设，期间产生租赁费用6000元。租用方答应年前...,1649384155,106.108.33.*,已办理,已办理,未交办,0,0,南明区委书记,求助,城建,客户端,,,,,0,1,,,,,,,0,0,1649566449, 广东省 广州市,,,False,2022-04-08
4,14055663,5666904,4440,6,13.0,0,t***,繁华大道与上海路交叉口无遮挡噪音太大,繁华大道与上海路交叉口夜间渣土车和各类重型卡车特别繁多，噪音极大！,1649356382,112.32.71.*,已办理,已办理,线下交办,0,1,包河区委书记,求助,环保,客户端,,,,,0,1,1.0,,,,,,0,1,1649563991, 上海市,,,False,2022-04-07
5,14054097,3980336,1030,2,7.0,0,W***,关镇河边开荒种菜,上海路和龙川路交叉口东南角700米左右，关镇河西侧，有不少人在这里开荒种菜，个别人甚至用围挡挡住菜园，不给游人靠近。经常看到一辆鸿鹤保...,1649339518,183.160.49.*,已办理,已一次评价,未交办,0,0,合肥市市长罗云峰,投诉,城建,客户端,,,,,0,1,,,3.3,3.0,3.0,4.0,0,0,1649487848, 安徽省 合肥市,,,False,2022-04-07
