,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,shisiwu,date
8,12677945,5222613,1397,1,12.0,0,w***,回家隔离政策,尊敬的领导，您好，我想了解一下武威现在的隔离政策是什么？顺便问一下低分险地区回武威带着核算和绿色健康码还需要<label style=...,1642506489,221.217.51.*,已办理,已办理,线上交办,0,0,武威市委书记柳鹏,咨询,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1642646842, 北京市,False,2022-01-18
9,12677664,2536892,1030,6,6.0,0,观***,铜陵路与长江东大街交口东南侧公交站点不合理,每当在154路和123路等线路公交车辆到站后，停靠在辅道内测（隔离栏外靠近主干道路一侧），而站牌设置在人行道边，上下车的乘客必须穿过辅...,1642504876,36.59.38.*,已办理,已办理,未交办,0,0,合肥市市长罗云峰,求助,交通,微信小程序,,,,,0,1,,,,,,,0,0,1642576654, 安徽省 合肥市,False,2022-01-18
0,12677353,5607131,541,2,12.0,0,姜***,对于隔离的孩子就不能得到更适合他们的隔离餐吗,1.14日晚进入红桥区咸阳路48号亚朵酒店隔离，前两天的餐食还可以入口，但是没有水果，后来用自己的餐食换取水果。后来的餐食孩子不吃，大...,1642503002,103.3.99.*,已办理,已办理,线上交办,0,0,天津市委书记李鸿忠,投诉,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642646842, 天津市,False,2022-01-18
1,12676858,5607007,1130,2,7.0,0,东***,东昌丽都物业小区管理混乱,自2021年11月左右，开发区东昌丽都小区物业，在没有科学研究和因地制宜的前提下，私自在小区内架设乱设大量隔离栏和<label sty...,1642500060,112.37.128.*,已办理,已办理,线下交办,0,0,聊城市市长李长萍,投诉,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1642576654, 山东省 聊城市,False,2022-01-18
2,12676749,5606985,2307,1,12.0,0,缺***,深圳宝安区回老家是否需要隔离？,本人住在深圳宝安，工作在宝安，没有去过深圳其他地区，目前深圳宝安是属于低风险地区，请问回老家望江需要隔离吗？,1642499275,113.104.188.*,已办理,已办理,线下交办,0,0,望江县委书记,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1642576654, 广东省 深圳市,False,2022-01-18
3,12676384,4044026,2779,6,12.0,0,奔***,防疫政策,3，如果隔离，是居家隔离还是集中<label style='colo...,1642497176,106.34.205.*,已办理,已办理,线下交办,0,0,宁县县委书记,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642646842, 河南省 安阳市,False,2022-01-18
4,12676246,5599264,1396,2,12.0,0,总***,联防联控，疾控中心，电话打不通,一直显示通话中，很多在外工作的天水人都想问问回家是否需要被隔离，电话一个也打不通，形同虚设，希望开通过年咨询热线，完毕,1642496533,223.104.66.*,已办理,已办理,线上交办,0,0,天水市市长王国先,投诉,医疗,客户端,,,,,0,1,,,,,,,0,0,1642646842, 北京市,False,2022-01-18
5,12675981,2800496,1237,5,7.0,0,W***,湖镇鼎冠厂位置增加人行天桥建议,湖镇主干道增加了隔离带，鼎冠厂离出口都很远，广宁新村去鼎冠上下班只能翻隔离</lab...,1642494971,223.104.63.*,已办理,已办理,线上交办,0,0,惠州市委书记刘吉,建言,城建,微信小程序,,,,,0,1,,,,,,,0,0,1642576654, 山西省,False,2022-01-18
6,12675875,5602212,2334,1,2.0,0,w***,西安低风险区域回家要不要集中隔离,你好，我是一个在西安打工的，现在西安未央区已经是低风险区域了，回家要不要隔离，都有哪些政策。,1642494425,113.137.205.*,已办理,已办理,未交办,0,1,萧县县委书记,咨询,政务,客户端,,,,,0,1,0.0,,,,,,0,1,1642576654, 陕西省 西安市,False,2022-01-18
7,12675865,1171948,1393,5,6.0,0,小***,S217线白银至景泰村庄路段设置隔离带不合理,市领导好，山东华达公司负责建设的S217线白银至景泰大水奓一级公路，在沿线村庄路段（如独山村）设置中央护栏隔离严重影响村民出行。,1642494395,60.164.128.*,已办理,已办理,未交办,0,0,白银市委书记苏君,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1642582606, 甘肃省 武威市,False,2022-01-18
8,12675812,5606502,2752,1,6.0,0,W***,2022年反乡,您好，本人在北京市昌平区，想2022年1月28号返回天祝县，需要隔离吗,1642494119,223.104.39.*,已办理,已办理,线下交办,0,0,天祝藏族自治县委书记,咨询,交通,微信小程序,,,,,0,1,,,,,,,0,0,1642646842, 北京市,False,2022-01-18
9,12675619,4972978,1980,1,1.0,0,W***,春运返乡政策咨询,需要集中隔离吗？,1642493137,113.98.58.*,已办理,已办理,线下交办,0,0,凤翔县委书记,咨询,治安,微信小程序,,,,,0,1,,,,,,,0,0,1642576654, 广东省 深圳市,False,2022-01-18
0,12675416,5606238,2759,5,1.0,0,青***,关于西安返平返乡防疫政策细化的建议,三，西安游子已居家隔离近一月，小区与小区，社区与社区均为“零接触”，核酸检测20余次，若部分低风险社区人员回家仍需集中<label s...,1642492143,219.145.36.*,已办理,已办理,未交办,0,1,崆峒区委书记,建言,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1642582606, 陕西省 西安市,False,2022-01-18
1,12675335,5606187,2589,1,2.0,0,c***,新冠疫情防控政策咨询,，是不是虽然我目前居住的城市有病例，但是和我居住工作的地方不在同一个区，并且我没有去过相关地方，那么就适用这一条，实行“三天两检”，不用隔离</lab...,1642491794,119.146.182.*,已办理,已办理,未交办,0,0,织金县委书记,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1642646842, 广东省 珠海市,False,2022-01-18
2,12675178,5606158,1396,1,1.0,0,陈***,返乡,市长先生你好 我是准备返甘的西安大学生具体时间还没通知应该在26号左右，自疫情开始我就在学校宿舍隔离我们学校内未发现病例和接触者，并且...,1642491087,113.200.148.*,已办理,已办理,未交办,0,0,天水市市长王国先,咨询,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1642639890, 陕西省 西安市,False,2022-01-18
3,12675152,5606068,758,6,5.0,0,卢***,健康宝弹窗,3、1月7号正常上班出现弹窗，到酒店隔离并做了核酸阴性，并填写了防疫承诺书写了25号以来轨迹。一直<label style='colo...,1642490972,221.216.141.*,已办理,已一次评价,未交办,0,0,昌平区区长支现伟,求助,旅游,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1642638880, 北京市,False,2022-01-18
4,12675089,5606127,1796,1,12.0,0,w***,春节返乡,我是广东省中山市横栏镇务工人员，没有去过坦洲镇，四次核算检测也是没有问题，问下现在会富顺还要居家隔离吗，谢谢,1642490718,59.33.89.*,已办理,已办理,未交办,0,0,富顺县委书记,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1642575914, 广东省 中山市,False,2022-01-18
5,12674658,5605898,541,6,6.0,0,W***,天津港至西安低风险地区货物运输事宜求助,目前天津市将整个西安行政区域范围自12月21日列为中高风险区，如果天津司机往西安低风险地区送货，送到后卸车即返，返津后按当地政策必须实施14天隔离</...,1642488422,111.18.152.*,已办理,已办理,线上交办,0,0,天津市委书记李鸿忠,求助,交通,微信小程序,,,,,0,1,0.0,,,,,,0,1,1642575914, 北京市,False,2022-01-18
6,12674625,5605908,2373,1,12.0,0,小***,居家隔离到期,今天居家隔离第16天，证明资料都已经提交，说是等乡里通知，我想知道要多久可以解除隔离...,1642488247,115.60.69.*,已办理,已办理,未交办,0,0,登封市委书记,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642575914, 河南省 郑州市,False,2022-01-18
7,12674590,5605818,4114,1,6.0,0,北***,疫情防控政策的出行咨询,"尊敬的领导：

本人符合“南通本地宝”疫情防控要求，但保险起见，拨打崇川区疫情咨询电话“0513-85590062&quot;被告知需要隔离</lab...",1642488033,159.226.112.*,已办理,已办理,未交办,0,0,崇川区委书记,咨询,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1642639890, 北京市,False,2022-01-18
8,12674518,4470165,569,6,2.0,0,W***,健康码黄码转绿码的问题,我按照居住地政府的相关要求进行了居家隔离并且做了核酸，我的健康码转码申请于2022年1月14日就已经通过，但目前健康码状态仍为黄码，希...,1642487636,218.28.79.*,待回复,待回复,未交办,0,0,河南省委书记楼阳生,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1642576654, 河南省 南阳市,False,2022-01-18
9,12674513,5562915,2508,6,12.0,0,逆***,郑州（非管控区）返回郸城，隔离政策,在郑州金水区打工，过年返回郸城，需要集中隔离吗？可否自驾车回？,1642487607,116.178.223.*,已办理,已办理,线下交办,0,0,郸城县委书记,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642575914, 辽宁省 朝阳市,False,2022-01-18
0,12674507,5605845,861,1,12.0,0,张***,隔离期间做核酸收费吗,我从天津市武清区反回内蒙古呼伦贝尔市阿荣旗，武清区属低风险地区，在家隔离十四天做五次核酸，收费合理吗？我想问一下？谢谢,1642487578,220.195.70.*,已办理,已办理,线上交办,0,0,呼伦贝尔市委书记高润喜,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642576654, 浙江省 杭州市,False,2022-01-18
1,12674453,1471773,833,1,2.0,0,W***,郑州市低风险区回长治,返回长治应执行“7+2”居家隔离医学观察。但今天在咨询社区的时候确要求14天居家隔离...,1642487263,61.158.146.*,已办理,已一次评价,未交办,0,0,长治市委书记杨勤荣,咨询,政务,微信小程序,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1642639890, 河南省 开封市,False,2022-01-18
2,12674363,5605761,555,6,2.0,0,老***,随申码颜色不对,我于2021年12月26日乘飞机抵达上海，在上海进行14天集中隔离后，于1月10日乘坐火车抵达山东潍坊，并在潍坊高新区进行7天集中<l...,1642486753,119.176.105.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,政务,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1642576654, 山东省 潍坊市,False,2022-01-18
3,12674238,5605693,2717,1,12.0,0,五***,低风险地区返乡需要集中隔离吗？,书记您好！   我是在杭州务工，打算22号回家的，并且查询过杭州余杭区和德兴两地均为低风险地区，需要持48小时核酸阴性报告和绿码，即可返乡！咨询一下最近要求？,1642486091,183.129.252.*,已办理,已办理,线下交办,0,0,德兴市委书记,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1642646842, 浙江省 杭州市,False,2022-01-18
4,12674135,5605681,2385,1,12.0,133,Z***,上海市闵行区回通许需要集中隔离吗？,上海市闵行区为低风险地区，请问从上海市闵行区回通许需要集中隔离吗？,1642485465,183.194.73.*,已办理,已办理,线下交办,0,0,通许县委书记,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1642576654, 上海市,False,2022-01-18
5,12673996,5605530,541,6,11.0,0,优***,健康码橙码转绿码问题,我是7号去津南合盈园拿物品返回河东万新村，期间没有人员接触，8号居家隔离，报备街道，做了4次核酸结果阴影，街道在15号帮我提交转绿码证...,1642484713,111.33.204.*,已办理,已办理,线上交办,0,0,天津市委书记李鸿忠,求助,就业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1642729911, 北京市,False,2022-01-18
6,12673972,5605405,810,6,12.0,0,豆***,最新的北京海淀返秦政策,日从北京海淀区返回秦皇岛，自觉报备到社区；次日，秦皇半岛第二社区居委会，电话通知居家健康监测，作为遵纪守法公民主动配合，按时上报体温；17日社区（秦皇半岛第二社区，以下省略为社区）通知需要一人一户进行...,1642484567,60.7.10.*,已办理,已一次评价,线下交办,0,1,秦皇岛市市长丁伟,求助,医疗,客户端,,,,,0,1,,,3.3,3.0,4.0,3.0,0,0,1642567919, 河北省 秦皇岛市,False,2022-01-18
7,12673838,5071473,1694,1,5.0,0,小***,关于春节前回家,本人在唐山曹妃甸区上班，近期想要做高铁回望都，所有的高铁都会在天津站停大概十分钟，回去之后会不会被隔离，<label style='c...,1642483794,223.104.101.*,已办理,已一次评价,线下交办,0,0,望都县委书记,咨询,旅游,微信小程序,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1642646842, 北京市,False,2022-01-18
8,12673788,5589648,2486,1,6.0,0,虞***,返乡,领导，从新郑市郭店镇返回商丘，低风险区，需要隔离吗，能回去吗,1642483578,115.60.156.*,已办理,已办理,未交办,0,0,虞城县委书记,咨询,交通,客户端,,,,,0,1,,,,,,,0,0,1642576654, 河南省 郑州市,False,2022-01-18
9,12673563,1209021,2482,1,5.0,0,风***,行程码带星号，低风险区,书记你好，我想咨询一下中山市低风险地区回老家需要怎么隔离。谢谢,1642482134,223.104.60.*,已办理,已办理,线下交办,0,0,梁园区委书记,咨询,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1642576654, 北京市,False,2022-01-18
0,12673361,4425365,1367,1,6.0,0,l***,上海低风险地区学生返回西安高陵区回家过年,是否需要集中隔离？如何才可以顺利回家过年。,1642480859,61.185.150.*,待回复,待回复,未交办,0,0,西安市委书记方红卫,咨询,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1642575914, 陕西省 榆林市,False,2022-01-18
1,12673327,5605257,549,2,12.0,116,Z***,辽宁防疫政策 ,经咨询街道和社区，低风险地区（花都区返回）回辽宁（铁西区）需要集中隔离14天，过年不能回家，带小孩也没有什么政策可以居家<label ...,1642480686,183.63.129.*,已办理,已办理,线下交办,0,1,辽宁省委书记张国清,投诉,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642646842, 广东省 广州市,False,2022-01-18
2,12673281,3229214,2769,1,4.0,0,雪***,店铺噪音,"29号楼1单元楼下洗车房
1、半夜洗车噪音太大迫使整栋楼无法入睡
2、楼下乱停乱放车辆
3、店铺内架设音响设备
4、抽水泵是增压泵，震动太大
   洗车场（店）不应开在居民住宅楼内，应与居民住宅有物理...",1642480387,36.142.194.*,已办理,已一次评价,线下交办,0,0,金塔县委书记,咨询,企业,客户端,,,,,0,1,,,3.2,2.0,5.0,3.0,0,0,1642646842, 北京市,False,2022-01-18
3,12673179,5604929,5173,1,6.0,0,W***,返回小区,返回后是否要集中隔离或者居家隔离？,1642479689,124.116.27.*,已办理,已办理,线上交办,0,0,西咸新区党工委书记杨仁华,咨询,交通,微信小程序,,,,,0,1,,,,,,,0,0,1642575914, 陕西省 延安市,False,2022-01-18
4,12673176,5078406,1161,6,1.0,0,豫***,关于返乡政策,领导你好，我是一名外出在京务工人员，现在京地区显示疫情为低风险地区，准备近期回家，回到的家长虞城县也属于低风险地区，但是县里要求回去之后进行14天集中...,1642479657,223.104.103.*,已办理,已办理,线上交办,0,0,商丘市委书记李国胜,求助,治安,客户端,,,,,0,1,,,,,,,0,0,1642575914, 北京市,False,2022-01-18
5,12672670,5604898,555,5,2.0,116,Z***,关于西安在校大学生返乡的建议,"然而前日打电话咨询时被告知，若是西安回去的仍需14天集中隔离,望调整，让我们在西安的大学生能够顺利安心回家过年，万分感谢！",1642476911,61.185.212.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,政务,手机浏览器,,,,,0,1,,,,,,,0,0,1642639890, 陕西省 西安市,False,2022-01-18
6,12672439,5222766,915,1,1.0,0,提***,凭借健康绿码有序出行问题,如遇到社区报备时要求我集中隔离或者居家隔离，我是否可以在社区未出示省...,1642475822,223.108.48.*,已办理,已办理,未交办,0,0,白城市委书记李明伟,咨询,治安,客户端,,,,,0,1,,,,,,,0,0,1642646842, 北京市,False,2022-01-18
7,12672164,1934646,2484,1,5.0,0,啊***,义乌市返永隔离措施,您好，因为家人在义乌务工，过年打算回来过年，请问需要怎么报备，怎么隔离？,1642474631,115.56.36.*,已办理,已办理,未交办,0,0,永城市委书记高大立,咨询,旅游,微信小程序,,,,,0,1,,,,,,,0,0,1642576654, 河南省 商丘市,False,2022-01-18
