,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,shisiwu,date
5,13839833,6354922,981,1,6.0,0,陈***,驾照过期快满三年疫情严重被注销,但是上海疫情严重无法去南京考科目一。于是电话咨询车管所，说无法解决只能注销，并且南京现在也有疫情车管所无法参加考试。我的诉求想要延长驾...,1647676586,101.84.186.*,已办理,已办理,未交办,0,0,南京市委书记韩立明,咨询,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1647697510, 上海市,False,2022-03-19
6,13837800,6353898,963,6,11.0,0,W***,上海电力建设工程有限公司，一车间老板欠薪不给,上海电力建设工程有限公司，一车间承包老板欠薪不给，本人与2022年一月八日离职，压二十天工资，拖欠至今。,1647663152,112.3.95.*,待回复,待回复,未交办,0,0,闵行区委书记陈宇剑,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647790505, 江苏省 常州市,False,2022-03-19
7,13836668,6353329,953,6,1.0,116,Z***,普陀区志丹路500弄疫情封闭小区电梯坏无人修,普陀区志丹路500弄小区自3月16日下午起封闭管理，3月18日“上海发布”已公告小区有无症状感染者，1、截止目前居委未公告具体管控时间...,1647656360,120.204.249.*,待回复,待回复,未交办,0,0,普陀区委书记姜冬冬,求助,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1647706042, 上海市,False,2022-03-19
8,13833053,4925634,539,1,12.0,0,W***,120救护可否提供预约出院服务,120救护可否提供预约出院服务，目前电话转接调度几个小时无人接听，是否有类似于上海的962120服务（如图），预约出院接送搬抬病人，谢...,1647610283,221.222.191.*,已办理,已办理,线下交办,0,4,北京市委书记蔡奇,咨询,医疗,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647682836, 北京市,False,2022-03-18
9,13831997,6351232,556,2,4.0,0,哈***,职优你公司未帮助本人找到工作，拒不退款2万元,本人于2020年8月4日与职优你（上海）教育科技有限公司签订了《职优你环球企业全职内推服务委托合同（A档）》。,1647604481,114.89.58.*,待回复,待回复,未交办,0,0,上海市市长龚正,投诉,企业,PC浏览器,,,,,0,1,,,,,,,0,0,1647931684, 上海市,False,2022-03-18
0,13830759,6349859,2729,6,7.0,0,l***,关于兰州世茂宏建云煦园相关问题,自去年以来因国家政策调整，各房企遭遇资金链断裂，现金流不足等情况“世茂宏建云煦园”投资方为甘肃宏建集团及上海世茂集团，但因世茂于去年1...,1647597069,117.136.29.*,已办理,已办理,未交办,0,0,七里河区委书记,求助,城建,客户端,,,,,0,1,,,,,,,0,0,1647832102, 青海省 西宁市,False,2022-03-18
1,13829321,6349681,4111,2,6.0,116,Z***,情况反映,本人工作在上海市安亭镇，居住在昆山市花桥镇，虽说是分为两地分别管辖，其实这就仅仅一条马路之隔，日常通过花桥去<label style=...,1647589564,180.156.138.*,已办理,已办理,线下交办,0,0,昆山市委书记,投诉,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1647946073, 上海市,False,2022-03-18
2,13826209,6347708,555,5,12.0,0,利***,希望上海可以把辅助生殖政策纳入医保,我作为一名大龄已婚未育辞职做试管的女士，从2018年到现在，在要娃之路上一路坎坷，由于检查出是对方基因问题，无奈最终走上了试管之路。由于做三代，一次两次周期肯定不够，已经做了3个周期，花费了很多钱，后...,1647573655,120.204.62.*,待回复,待回复,未交办,0,0,上海市委书记李强,建言,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1647832102, 上海市,False,2022-03-18
3,13825716,2150500,1159,5,1.0,0,w***,有效提高通行率，减少堵车,就目前南阳而言，很多道路上下班高峰期是非常非常堵车的，是否可以参照上海一线城市的做法，真的很好，在某些红绿灯路口，某些易堵车的道路路口...,1647571887,183.193.124.*,办理中,待回复,线上交办,0,0,南阳市委书记朱是西,建言,治安,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647790681, 上海市,False,2022-03-18
4,13825612,3410132,549,1,2.0,0,纞***,关于医疗救助金,但是我查找案例的时候，大部分案例又是应用的当地规定，如北京上海浙江就有这个医疗补偿金，但我没有查找到咱们辽宁相关的信息。,1647571481,211.140.226.*,已办理,已办理,线下交办,0,0,辽宁省委书记张国清,咨询,政务,PC浏览器,,,,,0,1,1.0,,,,,,0,1,1647937587, 辽宁省 本溪市,False,2022-03-18
5,13825553,6347216,555,6,14.0,0,管***,医院不出两次核酸结果无法进校,我是上海宝山某高校研究生，16号下午4点左右在浦南医院做核酸，告知我不可能24小时出结果，甚至要3天，18号上午10点半未出结果，17...,1647571224,101.82.57.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1647833756, 上海市,False,2022-03-18
6,13825545,6346948,1220,5,12.0,0,s***,深圳特应性皮炎医疗成本高于北京上海三倍望解决,但是各地医保报销政策不同，北京上海以及相关地市每只大概1000元左右，但是目前深圳的价格是3160元。,1647571201,58.251.76.*,已办理,已办理,未交办,0,0,深圳市市长覃伟中,建言,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1647660826, 广东省 深圳市,False,2022-03-18
7,13825417,6346958,555,5,2.0,0,竹***,购房积分制度建言-针对高基础分低总分情况,已实施的上海购房积分制度一定程度上稳定了房市，但仍不乏卖房打新之辈挤占刚需的房票。恳请领导再次考虑刚需但低积分家庭当下买房的困难和迫切...,1647570683,72.134.84.*,待回复,待回复,未交办,0,1,上海市委书记李强,建言,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1647660826,热心网友,False,2022-03-18
8,13823987,2254388,825,6,7.0,0,张***,上海公馆旗舰版交房近两年不给办证,我们买的上海公馆旗舰版的房子交房两年多了现在还不能办证，请市长关注一下，我们急需办证。,1647564552,183.199.174.*,办理中,待回复,线下交办,0,0,衡水市委书记吴晓华,求助,城建,客户端,,,,,0,1,,,,,,,0,0,1647743837, 河北省,False,2022-03-18
9,13822233,1771414,1387,6,7.0,0,快***,世贸宏建云煦园临近交房未全面复工恐将延期违约,该地块位于土门墩街道，周边马滩兰州老街，简牍博物馆，西客站，未来的环球港双子塔等项目对周边环境也提升不少，作为上海世贸集团和兰州本土优...,1647531404,36.142.184.*,待回复,待回复,未交办,0,0,兰州市委书记 朱天舒,求助,城建,客户端,,,,,0,1,,,,,,,0,0,1647743362, 北京市,False,2022-03-17
0,13821474,4614993,583,6,14.0,0,w***,四川省考考生身份证突然遗失，求助该以什么方式,求助者是2022年上半年省考考生，户口所在地为上海，目前在成都租房备考，最近突然身份证遗失，害怕无法参加考试，想回<label sty...,1647526212,125.70.202.*,已办理,已办理,线上交办,0,1,四川省委书记彭清华,求助,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1647661830, 四川省 成都市,False,2022-03-17
1,13820862,4862258,555,6,11.0,0,厚***,不给工资，不退押金,你好领导，我是3月10日来自于甘肃省平凉市静宁县威戎镇厚岔村的一位打工人，第一次来上海人生地不熟，给<label style='col...,1647522808,112.64.119.*,待回复,待回复,未交办,0,1,上海市委书记李强,求助,就业,客户端,,,,,0,1,0.0,,,,,,0,1,1647856618, 上海市,False,2022-03-17
2,13820604,6344969,555,2,12.0,0,S***,核酸检测结果超72小时不出,学校让上海中科润达医学检验实验室有限公司给我们做核酸，3月14日做的，3月17日才出结果。这出结果的时间这么慢，不会耽误事情吗？电话也...,1647521650,139.227.130.*,待回复,待回复,未交办,0,0,上海市委书记李强,投诉,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1647918288, 上海市,False,2022-03-17
3,13818827,5293980,555,6,11.0,0,W***,观致汽车拖欠工资长达半年年以上,本人2018年11月至2021年7月在观致汽车有限公司上海分公司工作，期间工作业绩突出。,1647512512,124.160.216.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647856618, 浙江省 杭州市,False,2022-03-17
4,13818622,6343831,969,2,7.0,0,一***,松江区新凯家园三期(香樟苑)外墙铲除进度缓慢,事件经过：目前上海已马上进入雨季，新凯城香樟苑小区房屋漏水严重，家里墙壁腻子开裂等情况，找到物业说整体外墙整修维护已开始，但是进度缓慢...,1647511599,180.162.1.*,待回复,待回复,未交办,0,0,松江区委书记程向民,投诉,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1647740875, 上海市,False,2022-03-17
5,13817968,6339341,1318,5,7.0,0,W***,建议把眉山规划建设提高三个维度,我是一个在成都、上海打拼了十年的眉山年轻人，想回眉山发展，为家乡贡献微薄之力，可是感觉眉山对我的吸引力不高。放眼全国，各大城市为提升经...,1647508364,39.144.137.*,已办理,已办理,线上交办,0,0,眉山市市长黄河,建言,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647657692, 北京市,False,2022-03-17
6,13816769,6341027,1133,5,6.0,0,小***,菏泽 淮北 砀山高铁(京雄沪高铁)规划,若是能在淮商永的基础上再北延到砀山南菏泽、这样就会形成一条直达南京上海方向的便捷大通道，比从商合杭去<label style='col...,1647502755,223.104.246.*,已办理,已一次评价,未交办,0,0,菏泽市委书记张新文,建言,交通,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1647832102, 北京市,False,2022-03-17
7,13815292,3139054,1045,6,6.0,0,阳***,中铁八局昌景黄项目拖欠材料款,我是上海昶玛贸易有限公司负责人，从去年9月到12月份我们公司先后给中铁八局昌景黄项目部供应了4次材料，共计8万多货款。也开具了足额的增...,1647495288,117.80.72.*,已办理,已一次评价,未交办,0,0,黄山市委书记凌云,求助,交通,PC浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1647737689, 江苏省 苏州市,False,2022-03-17
8,13815091,6314194,963,9,2.0,0,W***,兰竹居委会殷浩热心帮助患癌居民,对于殷浩老师的雪中送炭，我们心中无比感谢，对于上海的速度与温暖，我们感动万分！这次疫情爆发，各级领导、居委会、医护人员与志愿者为居民做...,1647494209,101.93.37.*,已办理,已办理,未交办,0,0,闵行区委书记陈宇剑,感谢,政务,微信小程序,,,,,0,1,,,,,,,0,0,1647869393, 上海市,False,2022-03-17
9,13814479,1844280,1219,6,1.0,0,沪***,希望深圳出入境开通疫情期间特申通道,现在国内多地疫情频发，希望出入境部门再次先行先试这一惠民便民举措，让我们这些身处上海等外地有疫情城市的深圳居民，能够网上办理赴港探亲再...,1647490989,117.131.57.*,待回复,待回复,未交办,0,0,深圳市委书记王伟中,求助,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1647676406, 上海市,False,2022-03-17
0,13813918,6341101,781,1,14.0,0,里***,塘沽区新城镇塘沽湾源河湾小区小学幼儿园问题,源河湾地处塘沽湾边缘，目前已经确定 无法享受塘沽一中教育资源，上海道小学分校也仅仅是挂了牌子，请问师资力量和教育资源是否有改善？源河湾...,1647488129,111.160.252.*,已办理,已办理,未交办,0,1,滨海新区区委书记连茂君,咨询,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1647875606, 天津市,False,2022-03-17
1,13813428,6315100,555,6,12.0,0,W***,上海试管何时纳入医保,年开始在医生的建议下试管，结果花费近20万未能如愿，辛辛苦苦挣的血汗钱全部送进医院还换不回一个娃，多次绝望崩溃，但是北京试管3/26将纳入医保给我以及跟我有相同情况的人带来了希望，国家鼓励生育提倡三胎...,1647486526,112.64.68.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1647768214, 上海市,False,2022-03-17
2,13811965,6340054,556,5,6.0,0,A***,疫情期间是否可以暂时取消限行规定,目前上海疫情严重，市政府也呼吁有条件的进行居家办公，针对现在的现状是否可以短期的暂时取消部分车辆限行规定，提供无法居家办公的市民可以减...,1647481120,139.227.5.*,已办理,已办理,未交办,0,0,上海市市长龚正,建言,交通,客户端,,,,,0,1,,,,,,,0,0,1647676033, 上海市,False,2022-03-17
3,13809683,5481106,1137,5,14.0,0,W***,尉氏县三师附小多次订购校服且收费高,好像是学校自己联系的上海一家公成司！即然是大批量为什价格下不去？，并且在学校要换那多套衣服吗？才小学生就穿那贵的衣服吗？,1647446123,223.90.175.*,办理中,待回复,线下交办,0,0,开封市委书记高建军,建言,教育,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647674921, 河南省 信阳市,False,2022-03-16
4,13809365,5622073,539,1,12.0,0,Z***,关于上海低风险地区返京自费隔离咨询,从上海低风险地区返回北京，报备社区的时候说让健康监测，今天通知让居家隔离，因为是合租，只能让合租的人一起居家隔离或者是自费酒店隔离。请...,1647443222,218.241.250.*,已办理,已办理,未交办,0,0,北京市委书记蔡奇,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1647868627, 北京市,False,2022-03-16
5,13808262,6337807,560,5,14.0,0,修***,希望浙江省专升本考试延期举行,"即使考生考试时间核酸检测为阴性，也有实际感染的可能，而且在交通出行方面途经多中高风险地区，机场、高铁站等场所人流量较大，无法完全杜绝同时空接触的发生；
三、考试为一年一度，鉴于全国及周围省份如广东、江...",1647437145,39.188.46.*,已办理,已一次评价,未交办,0,0,浙江省省长王浩,建言,教育,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1647501512, 浙江省 宁波市,False,2022-03-16
6,13807486,2800747,570,5,2.0,0,x***,关于2022河南省考笔试延期的建议,"尊敬的领导：
      您好，我是一名在上海工作的河南人，今年报名了我省的公务员考试，目前笔试时间越来越近，但<label styl...",1647433202,101.229.90.*,已办理,已一次评价,线上交办,0,1,河南省省长王凯,建言,政务,PC浏览器,,,,,0,1,,,4.1,5.0,5.0,2.0,0,0,1647672567, 上海市,False,2022-03-16
7,13806396,1050469,2331,1,12.0,0,罗***,新农合报销多久到账,在上海瑞金医院看病，2021年全年医药费，2021年12月10号在王岗镇卫生院报销？现在已经三个多月还没有报下来？我实在困难，等钱买药...,1647426890,112.64.119.*,已办理,已一次评价,未交办,0,2,颍上县委书记,咨询,医疗,客户端,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1647509820, 上海市,False,2022-03-16
8,13805639,6234375,5085,5,,0,Z***,上海证券交易所的股票，有过户费,"尊敬的领导，你好
上海交易所的股票交易的时候有过户费，建议：把过户费算到交易规费里面不要单独算，降低小股民的费用",1647422719,223.198.148.*,待回复,待回复,未交办,0,0,中国证券监督管理委员会主席、党委书记易会满,建言,,客户端,,,,,0,1,,,,,,,0,0,1647512858, 海南省 海口市,False,2022-03-16
9,13805079,3040695,555,1,14.0,0,窗***,22上教师资格证考试,2022年上半年的教师资格证笔试考试取消了，这对数万上海地区的考生来说是一个不幸的消息，因为辛辛苦苦准备了数个月，投入了大量的时间和精...,1647420105,49.52.97.*,待回复,待回复,未交办,0,0,上海市委书记李强,咨询,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1647685068, 上海市,False,2022-03-16
